inserttime,MonitorAddress,每GURL量
2021-01-26 21:26:06+00:00,广东广州南方基地3.1栋203机房,1312962.3381565274
2021-01-26 21:27:29+00:00,广东广州南方基地3.1栋203机房,1339144.3004071785
2021-01-26 21:27:41+00:00,广东广州南方基地3.1栋203机房,1299172.7844133843
2021-01-26 21:30:02+00:00,广东广州南方基地3.1栋203机房,1339829.883779388
2021-01-26 21:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:36:06+00:00,广东广州南方基地3.1栋203机房,1288007.5663679044
2021-01-26 21:37:29+00:00,广东广州南方基地3.1栋203机房,1339683.3695135135
2021-01-26 21:37:41+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:40:02+00:00,广东广州南方基地3.1栋203机房,1346085.1264755481
2021-01-26 21:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:46:06+00:00,广东广州南方基地3.1栋203机房,1308284.8012560513
2021-01-26 21:47:29+00:00,广东广州南方基地3.1栋203机房,1342424.731563422
2021-01-26 21:47:41+00:00,广东广州南方基地3.1栋203机房,1321524.6162300787
2021-01-26 21:50:02+00:00,广东广州南方基地3.1栋203机房,1333991.3141046795
2021-01-26 21:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 21:56:06+00:00,广东广州南方基地3.1栋203机房,1331531.0046279815
2021-01-26 21:57:29+00:00,广东广州南方基地3.1栋203机房,1329173.8608296176
2021-01-26 21:57:41+00:00,广东广州南方基地3.1栋203机房,1322215.8095032864
2021-01-26 22:00:02+00:00,广东广州南方基地3.1栋203机房,1273371.2121482806
2021-01-26 22:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:06:06+00:00,广东广州南方基地3.1栋203机房,1311692.3442136499
2021-01-26 22:07:29+00:00,广东广州南方基地3.1栋203机房,1316423.2911392406
2021-01-26 22:07:41+00:00,广东广州南方基地3.1栋203机房,1321417.7999756364
2021-01-26 22:10:02+00:00,广东广州南方基地3.1栋203机房,1283815.6886125542
2021-01-26 22:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:16:06+00:00,广东广州南方基地3.1栋203机房,1314256.17510817
2021-01-26 22:17:29+00:00,广东广州南方基地3.1栋203机房,1340728.4155320222
2021-01-26 22:17:41+00:00,广东广州南方基地3.1栋203机房,1318702.11229655
2021-01-26 22:20:02+00:00,广东广州南方基地3.1栋203机房,1297248.8786623715
2021-01-26 22:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:26:06+00:00,广东广州南方基地3.1栋203机房,1164397.4842767296
2021-01-26 22:27:29+00:00,广东广州南方基地3.1栋203机房,1303651.0147805484
2021-01-26 22:27:41+00:00,广东广州南方基地3.1栋203机房,1302735.6353567624
2021-01-26 22:30:02+00:00,广东广州南方基地3.1栋203机房,1323332.9102730819
2021-01-26 22:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:36:06+00:00,广东广州南方基地3.1栋203机房,1256072.8010213387
2021-01-26 22:37:29+00:00,广东广州南方基地3.1栋203机房,1291154.540164453
2021-01-26 22:37:41+00:00,广东广州南方基地3.1栋203机房,1238594.6874666098
2021-01-26 22:40:02+00:00,广东广州南方基地3.1栋203机房,875293.0903492735
2021-01-26 22:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:46:06+00:00,广东广州南方基地3.1栋203机房,1299407.238095238
2021-01-26 22:47:29+00:00,广东广州南方基地3.1栋203机房,1308283.501814641
2021-01-26 22:47:41+00:00,广东广州南方基地3.1栋203机房,1296613.3728845788
2021-01-26 22:50:02+00:00,广东广州南方基地3.1栋203机房,1317145.961047683
2021-01-26 22:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 22:56:06+00:00,广东广州南方基地3.1栋203机房,1281283.4962063732
2021-01-26 22:57:29+00:00,广东广州南方基地3.1栋203机房,1310754.66137776
2021-01-26 22:57:41+00:00,广东广州南方基地3.1栋203机房,1288286.0005922415
2021-01-26 23:00:02+00:00,广东广州南方基地3.1栋203机房,1312108.2093931765
2021-01-26 23:05:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:06:06+00:00,广东广州南方基地3.1栋203机房,1275165.836582331
2021-01-26 23:07:29+00:00,广东广州南方基地3.1栋203机房,1341832.519647153
2021-01-26 23:07:41+00:00,广东广州南方基地3.1栋203机房,1301972.2211089411
2021-01-26 23:10:02+00:00,广东广州南方基地3.1栋203机房,1327012.074233923
2021-01-26 23:15:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:16:06+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:17:29+00:00,广东广州南方基地3.1栋203机房,1313324.58679135
2021-01-26 23:17:41+00:00,广东广州南方基地3.1栋203机房,1306192.722005571
2021-01-26 23:20:02+00:00,广东广州南方基地3.1栋203机房,1330216.3370342206
2021-01-26 23:25:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:26:06+00:00,广东广州南方基地3.1栋203机房,1290521.573416407
2021-01-26 23:27:29+00:00,广东广州南方基地3.1栋203机房,1299483.058132707
2021-01-26 23:27:41+00:00,广东广州南方基地3.1栋203机房,1281044.3332650973
2021-01-26 23:30:02+00:00,广东广州南方基地3.1栋203机房,1308057.4108956603
2021-01-26 23:35:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:36:06+00:00,广东广州南方基地3.1栋203机房,1286330.7553912508
2021-01-26 23:37:29+00:00,广东广州南方基地3.1栋203机房,1302252.1182130584
2021-01-26 23:37:41+00:00,广东广州南方基地3.1栋203机房,1287715.4873746615
2021-01-26 23:40:02+00:00,广东广州南方基地3.1栋203机房,1300561.8535199838
2021-01-26 23:45:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:46:06+00:00,广东广州南方基地3.1栋203机房,1269905.0240581026
2021-01-26 23:47:29+00:00,广东广州南方基地3.1栋203机房,1311520.3865657772
2021-01-26 23:47:41+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:50:02+00:00,广东广州南方基地3.1栋203机房,1277343.575596817
2021-01-26 23:55:17+00:00,广东广州南方基地3.1栋203机房,
2021-01-26 23:56:06+00:00,广东广州南方基地3.1栋203机房,1263258.589708685
2021-01-26 23:57:29+00:00,广东广州南方基地3.1栋203机房,1297269.424275306
2021-01-26 23:57:41+00:00,广东广州南方基地3.1栋203机房,1286779.0989040725
